match_uuid,Round,Team,Race,Name,Type,Level,SPP_gain,playerID,Opponent,Opponent_Race,BLK,AVBr,KO,CAS,Kills,TD,Pass,Pass_m,Catch,Int,Carry_m,Surf,FP
0038fa70,1,Sandlandia Raiders,Norse,Lasse,Lineman,1,0,18982812,Definitely Not A Zoo,Underworld Denizens,5,0,0,0,0,0,0,0,0,0,14,0,2
0038fa70,1,Sandlandia Raiders,Norse,Stefano,Lineman,1,0,18982815,Definitely Not A Zoo,Underworld Denizens,2,0,0,0,0,0,0,0,0,0,0,0,1
0038fa70,1,Sandlandia Raiders,Norse,Tobias,Lineman,1,0,18982814,Definitely Not A Zoo,Underworld Denizens,6,1,0,0,0,0,0,0,0,0,0,0,3
0038fa70,1,Sandlandia Raiders,Norse,Jeppe,Lineman,1,0,18982813,Definitely Not A Zoo,Underworld Denizens,4,0,0,0,0,0,0,0,0,0,0,0,1
0038fa70,1,Sandlandia Raiders,Norse,David,Berserker,1,3,18982817,Definitely Not A Zoo,Underworld Denizens,5,2,1,0,0,1,0,0,0,0,12,0,7
0038fa70,1,Sandlandia Raiders,Norse,Tjalland,Runner,1,0,18982809,Definitely Not A Zoo,Underworld Denizens,3,0,0,0,0,0,0,0,0,0,56,0,3
0038fca3,1,Warc Machine III,Orc,Sonne II,Black Orc,3,7,15109987,Drakkar's Dominators,Norse,10,3,0,1,0,0,0,0,0,0,0,0,5
0038fca3,1,Warc Machine III,Orc,Prime,Black Orc,4,0,12085357,Drakkar's Dominators,Norse,12,4,1,0,0,0,0,0,0,0,0,0,6
0038fca3,1,Warc Machine III,Orc,Buhgg II,Lineman,1,0,18757849,Drakkar's Dominators,Norse,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fca3,1,Warc Machine III,Orc,Dhugg,Lineman,2,0,15493587,Drakkar's Dominators,Norse,1,0,0,0,0,0,0,0,0,0,0,0,1
0038fca3,1,Warc Machine III,Orc,Sovereign,Black Orc,4,2,12085355,Drakkar's Dominators,Norse,4,2,1,1,0,0,0,0,0,0,0,0,4
0038fca3,1,Warc Machine III,Orc,"""Rightie"" Scott II",Blitzer,5,0,12701288,Drakkar's Dominators,Norse,7,2,0,0,0,0,0,0,0,0,0,0,3
0038fca3,1,Warc Machine III,Orc,"""Leftie"" Leroy II",Blitzer,4,3,15016822,Drakkar's Dominators,Norse,1,0,0,0,0,1,0,0,0,0,88,0,6
0038fca3,1,Warc Machine III,Orc,"""Bulldozer"" Sean",Blitzer,4,0,12085354,Drakkar's Dominators,Norse,8,1,0,0,0,0,0,0,0,0,0,0,3
0038fca3,1,Warc Machine III,Orc,Aegis,Black Orc,2,0,12085356,Drakkar's Dominators,Norse,1,1,1,0,0,0,0,0,0,0,0,0,3
0038fca3,1,Warc Machine III,Orc,Gronk,Troll,3,0,12635835,Drakkar's Dominators,Norse,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fca3,1,Warc Machine III,Orc,"""Wrecker"" Rahkhan",Blitzer,4,2,12085353,Drakkar's Dominators,Norse,7,3,1,1,0,0,0,0,0,0,0,0,6
0038fca3,1,Warc Machine III,Orc,Grapik,Lineman,2,0,13,Drakkar's Dominators,Norse,0,3,1,0,0,0,0,0,0,0,0,0,3
0038fca3,1,Warc Machine III,Orc,Tuhgg II,Lineman,1,0,16581808,Drakkar's Dominators,Norse,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fca3,1,Drakkar's Dominators,Norse,Snorrevarôr,Lineman,3,5,14541241,Warc Machine III,Orc,2,0,0,0,0,0,0,0,0,0,0,0,1
0038fca3,1,Drakkar's Dominators,Norse,Bootlegger,Lineman,3,0,14822320,Warc Machine III,Orc,1,1,0,0,0,0,0,0,0,0,0,0,2
0038fca3,1,Drakkar's Dominators,Norse,Snowballa,Yhetee,4,2,13667644,Warc Machine III,Orc,6,3,1,1,0,0,0,0,0,0,0,0,6
0038fca3,1,Drakkar's Dominators,Norse,Hulfar the Sweaty,Runner,3,2,16246904,Warc Machine III,Orc,1,1,0,1,0,0,0,0,0,0,16,0,4
0038fca3,1,Drakkar's Dominators,Norse,Cnut Pétmárr,Ulfwerener,5,0,11957941,Warc Machine III,Orc,7,1,1,0,0,0,0,0,0,0,0,0,4
0038fca3,1,Drakkar's Dominators,Norse,Erik the Red,Berserker,6,0,12636331,Warc Machine III,Orc,10,3,1,0,0,0,0,0,0,0,0,0,5
0038fca3,1,Drakkar's Dominators,Norse,Smells Like Roadkill,Lineman,1,0,18976517,Warc Machine III,Orc,1,0,0,0,0,0,0,0,0,0,0,0,1
0038fca3,1,Drakkar's Dominators,Norse,Fido Úlfhedinn,Ulfwerener,4,0,11957940,Warc Machine III,Orc,4,0,0,0,0,0,0,0,0,0,0,0,1
0038fca3,1,Drakkar's Dominators,Norse,Óspakr Pórólfr,Lineman,3,0,11957949,Warc Machine III,Orc,4,0,0,0,0,0,0,0,0,0,0,0,1
0038fca3,1,Drakkar's Dominators,Norse,Ófeigr Haraldson,Runner,5,6,11981762,Warc Machine III,Orc,3,0,0,0,0,2,0,0,0,0,62,0,9
0038fca3,1,Drakkar's Dominators,Norse,Ptor the Crazed,Berserker,5,0,13136692,Warc Machine III,Orc,3,2,1,0,0,0,0,0,0,0,0,0,3
0038fca3,1,Drakkar's Dominators,Norse,Couldn't Find His Shirt,Lineman,1,0,18976516,Warc Machine III,Orc,4,0,0,0,0,0,0,0,0,0,0,0,1
0038fcaa,1,Drakwald Daylaborers,Human,Neil the Nail,Lineman,2,5,16717463,Unaccompanied Minos,Chaos Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fcaa,1,Drakwald Daylaborers,Human,Harald the Hacksaw,Blitzer,4,0,15033129,Unaccompanied Minos,Chaos Dwarf,2,0,0,0,0,0,0,0,0,0,0,0,1
0038fcaa,1,Drakwald Daylaborers,Human,Sid the Shovel,Catcher,3,0,15694550,Unaccompanied Minos,Chaos Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fcaa,1,Drakwald Daylaborers,Human,Peter the Pickaxe,Blitzer,3,0,15033131,Unaccompanied Minos,Chaos Dwarf,2,0,0,0,0,0,0,0,0,0,0,0,1
0038fcaa,1,Drakwald Daylaborers,Human,Mogg the Mule,Ogre,3,4,15033127,Unaccompanied Minos,Chaos Dwarf,7,4,0,2,0,0,0,0,0,0,0,0,6
0038fcaa,1,Drakwald Daylaborers,Human,Hans the Hatchet,Blitzer,2,0,15033130,Unaccompanied Minos,Chaos Dwarf,6,0,0,0,0,0,0,0,0,0,0,0,2
0038fcaa,1,Drakwald Daylaborers,Human,Franz the Foreman,Thrower,3,0,15033132,Unaccompanied Minos,Chaos Dwarf,1,0,0,0,0,0,0,0,0,0,26,0,2
0038fcaa,1,Drakwald Daylaborers,Human,Bobby the Bolt,Lineman,1,0,16717462,Unaccompanied Minos,Chaos Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fcaa,1,Drakwald Daylaborers,Human,Billy the Bricklayer,Catcher,2,0,16479363,Unaccompanied Minos,Chaos Dwarf,2,0,0,0,0,0,0,0,0,0,0,0,1
0038fcaa,1,Drakwald Daylaborers,Human,Hugo Hammersson,Blitzer,1,0,17121121,Unaccompanied Minos,Chaos Dwarf,3,1,0,0,0,0,0,0,0,0,0,0,2
0038fcaa,1,Drakwald Daylaborers,Human,Larry the Ladder,Lineman,1,0,16144687,Unaccompanied Minos,Chaos Dwarf,2,1,0,0,0,0,0,0,0,0,0,0,2
0038fcaa,1,Drakwald Daylaborers,Human,Sam the Screwdriver,Lineman,2,0,16481885,Unaccompanied Minos,Chaos Dwarf,3,1,0,0,0,0,0,0,0,0,0,0,2
0038fcaa,1,Drakwald Daylaborers,Human,Rick the Ruler,Lineman,1,0,15109925,Unaccompanied Minos,Chaos Dwarf,1,0,0,0,0,0,0,0,0,0,0,0,1
0038fcaa,1,Unaccompanied Minos,Chaos Dwarf,HisBeard HasBeards II,Blocker,2,5,16584390,Drakwald Daylaborers,Human,8,1,0,0,0,0,0,0,0,0,0,0,3
0038fcaa,1,Unaccompanied Minos,Chaos Dwarf,Looks Left III,Hobgoblin,1,0,16584602,Drakwald Daylaborers,Human,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fcaa,1,Unaccompanied Minos,Chaos Dwarf,A Bearded Hylo,Blocker,2,0,15099974,Drakwald Daylaborers,Human,3,0,0,0,0,0,0,0,0,0,0,0,1
0038fcaa,1,Unaccompanied Minos,Chaos Dwarf,Low King Four Pows II,Blocker,1,3,16534407,Drakwald Daylaborers,Human,6,0,0,0,0,1,0,0,0,0,12,0,6
0038fcaa,1,Unaccompanied Minos,Chaos Dwarf,Just Chorfin' Around,Blocker,2,4,14962646,Drakwald Daylaborers,Human,9,4,0,2,0,0,0,0,0,0,0,0,6
0038fcaa,1,Unaccompanied Minos,Chaos Dwarf,Filet me-gnome,Bull Centaur,5,0,14959399,Drakwald Daylaborers,Human,15,2,0,0,0,0,0,0,0,0,0,0,4
0038fcaa,1,Unaccompanied Minos,Chaos Dwarf,Looks Right III,Hobgoblin,1,0,16352067,Drakwald Daylaborers,Human,3,0,0,0,0,0,0,0,0,0,0,0,1
0038fcaa,1,Unaccompanied Minos,Chaos Dwarf,Beautifully Expendable,Hobgoblin,1,2,19199559,Drakwald Daylaborers,Human,1,1,0,1,0,0,0,0,0,0,0,0,3
0038fcaa,1,Unaccompanied Minos,Chaos Dwarf,Moistly Harmless,Hobgoblin,3,0,15013613,Drakwald Daylaborers,Human,5,5,1,0,0,0,0,0,0,0,0,0,5
0038fcaa,1,Unaccompanied Minos,Chaos Dwarf,Looks Innocent V,Hobgoblin,1,0,18763171,Drakwald Daylaborers,Human,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fcaa,1,Unaccompanied Minos,Chaos Dwarf,Duck Duck Duergar,Blocker,3,0,15001799,Drakwald Daylaborers,Human,4,0,0,0,0,0,0,0,0,0,0,0,1
0038fcaa,1,Unaccompanied Minos,Chaos Dwarf,Taurus a New One,Bull Centaur,4,5,14962677,Drakwald Daylaborers,Human,5,3,1,1,0,1,0,0,0,0,94,0,10
0038fd88,1,RRMafia Mumblerats,Skaven,Dodgeri,Gutter Runner,1,5,19074697,Servants of the Damned,Undead,2,1,1,0,0,0,0,0,0,0,14,0,4
0038fd88,1,RRMafia Mumblerats,Skaven,Kuro,Thrower,1,0,19074698,Servants of the Damned,Undead,3,1,0,0,0,0,0,0,0,0,18,1,5
0038fd88,1,RRMafia Mumblerats,Skaven,Laama,Lineman,1,0,19074702,Servants of the Damned,Undead,2,1,0,0,0,0,0,0,0,0,0,0,2
0038fd88,1,RRMafia Mumblerats,Skaven,Luzzi,Lineman,1,0,19074701,Servants of the Damned,Undead,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fd88,1,RRMafia Mumblerats,Skaven,Kojootti,Lineman,1,0,19074700,Servants of the Damned,Undead,1,0,0,0,0,0,0,0,0,0,0,0,1
0038fd88,1,RRMafia Mumblerats,Skaven,Yohtaja,Storm Vermin,1,0,19074693,Servants of the Damned,Undead,3,1,1,0,0,0,0,0,0,0,0,0,3
0038fd88,1,RRMafia Mumblerats,Skaven,Myllo,Gutter Runner,1,0,19074696,Servants of the Damned,Undead,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fd88,1,RRMafia Mumblerats,Skaven,Sorsa,Gutter Runner,1,2,19074694,Servants of the Damned,Undead,2,1,0,1,0,0,0,0,0,0,24,0,4
0038fd88,1,RRMafia Mumblerats,Skaven,Herhi,Gutter Runner,1,0,19074695,Servants of the Damned,Undead,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fd88,1,RRMafia Mumblerats,Skaven,Hauki,Lineman,1,0,19074699,Servants of the Damned,Undead,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fd88,1,RRMafia Mumblerats,Skaven,Tekdino,Storm Vermin,1,2,19074692,Servants of the Damned,Undead,10,4,0,1,0,0,0,0,0,0,0,0,5
0038fd88,1,Servants of the Damned,Undead,Hauki,Zombie,1,5,48,RRMafia Mumblerats,Skaven,0,1,1,0,0,0,0,0,0,0,0,0,2
0038fd88,1,Servants of the Damned,Undead,Killed by E.T.C,Zombie,1,0,18817028,RRMafia Mumblerats,Skaven,4,1,0,0,0,0,0,0,0,0,0,0,2
0038fd88,1,Servants of the Damned,Undead,Patchwerk,Mummy,1,2,18690722,RRMafia Mumblerats,Skaven,7,2,0,1,1,0,0,0,0,0,0,0,6
0038fd88,1,Servants of the Damned,Undead,Killed by Arthas,Zombie,1,0,18817023,RRMafia Mumblerats,Skaven,1,0,0,0,0,0,0,0,0,0,0,0,1
0038fd88,1,Servants of the Damned,Undead,Killed by Sylvanas,Zombie,1,1,18817024,RRMafia Mumblerats,Skaven,4,0,0,0,0,0,1,0,0,0,0,0,3
0038fd88,1,Servants of the Damned,Undead,Stitches,Mummy,1,6,18690721,RRMafia Mumblerats,Skaven,9,7,2,3,0,0,0,0,0,0,0,0,11
0038fd88,1,Servants of the Damned,Undead,Killed by Anub'Arak,Skeleton,1,0,18817029,RRMafia Mumblerats,Skaven,0,1,0,0,0,0,0,0,0,0,0,0,1
0038fd88,1,Servants of the Damned,Undead,Killed by Medivh,Ghoul,1,0,18817025,RRMafia Mumblerats,Skaven,2,0,0,0,0,0,0,0,1,0,0,0,3
0038fd88,1,Servants of the Damned,Undead,Killed by Stitches,Zombie,1,0,18817027,RRMafia Mumblerats,Skaven,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fd88,1,Servants of the Damned,Undead,Baron Rivendare,Wight,1,0,18690723,RRMafia Mumblerats,Skaven,5,0,0,0,0,0,0,0,0,0,0,0,1
0038fd88,1,Servants of the Damned,Undead,Alexandros Mograine,Wight,1,0,18690724,RRMafia Mumblerats,Skaven,4,3,1,0,0,0,0,0,0,0,24,0,5
0038fd88,1,Servants of the Damned,Undead,Killed by Muradin,Ghoul,1,3,18817026,RRMafia Mumblerats,Skaven,1,1,0,0,0,1,0,0,0,0,58,0,7
0038fdb7,1,Nostalgic Memories,Elven Union,Mass Effect,Blitzer,1,7,19083585,Les Schtroumpfs Méchants,Goblin,8,6,3,1,0,0,0,0,0,0,0,0,9
0038fdb7,1,Nostalgic Memories,Elven Union,Spiderman 2,Lineman,2,0,17333600,Les Schtroumpfs Méchants,Goblin,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fdb7,1,Nostalgic Memories,Elven Union,Dawn of War,Lineman,2,0,17333758,Les Schtroumpfs Méchants,Goblin,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fdb7,1,Nostalgic Memories,Elven Union,Kanonion Shardragiel,Lineman,1,0,11,Les Schtroumpfs Méchants,Goblin,1,1,1,0,0,0,0,0,0,0,0,0,3
0038fdb7,1,Nostalgic Memories,Elven Union,Kotor,Catcher,2,3,17333342,Les Schtroumpfs Méchants,Goblin,3,0,0,0,0,1,0,0,2,0,28,0,9
0038fdb7,1,Nostalgic Memories,Elven Union,Rome Total War,Lineman,1,1,17333449,Les Schtroumpfs Méchants,Goblin,3,0,0,0,0,0,1,0,0,0,4,1,6
0038fdb7,1,Nostalgic Memories,Elven Union,Star Wars Battlefront II,Lineman,2,0,17333882,Les Schtroumpfs Méchants,Goblin,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fdb7,1,Nostalgic Memories,Elven Union,Rhhasdoien Rhuimel,Lineman,1,0,9,Les Schtroumpfs Méchants,Goblin,1,0,0,0,0,0,0,0,0,0,0,0,1
0038fdb7,1,Nostalgic Memories,Elven Union,Tabellaon Toralitheil,Lineman,1,0,10,Les Schtroumpfs Méchants,Goblin,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fdb7,1,Nostalgic Memories,Elven Union,Freelancer,Thrower,2,1,17333422,Les Schtroumpfs Méchants,Goblin,0,0,0,0,0,0,1,0,0,0,8,0,3
0038fdb7,1,Nostalgic Memories,Elven Union,Morrowind,Blitzer,2,0,17331973,Les Schtroumpfs Méchants,Goblin,4,0,0,0,0,0,0,0,0,0,0,0,1
0038fdb7,1,Les Schtroumpfs Méchants,Goblin,Painter Smurf,Goblin,1,5,17507219,Nostalgic Memories,Elven Union,0,1,0,0,0,0,0,0,0,0,0,0,1
0038fdb7,1,Les Schtroumpfs Méchants,Goblin,Hefty Smurf,Fanatic,1,0,17507706,Nostalgic Memories,Elven Union,2,1,1,0,0,0,0,0,0,0,0,0,3
0038fdb7,1,Les Schtroumpfs Méchants,Goblin,Brainy Smurf,Goblin,1,0,17507211,Nostalgic Memories,Elven Union,1,1,0,0,0,0,0,0,0,0,0,0,2
0038fdb7,1,Les Schtroumpfs Méchants,Goblin,Clumsy Smurf,Goblin,2,0,17507213,Nostalgic Memories,Elven Union,1,1,0,0,0,0,0,0,0,0,0,0,2
0038fdb7,1,Les Schtroumpfs Méchants,Goblin,Greedy Smurf,Goblin,1,0,17507215,Nostalgic Memories,Elven Union,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fdb7,1,Les Schtroumpfs Méchants,Goblin,Grandpa Smurf,Troll,1,0,17507210,Nostalgic Memories,Elven Union,7,0,0,0,0,0,0,0,0,0,0,0,2
0038fdb7,1,Les Schtroumpfs Méchants,Goblin,Farmer Smurf,Goblin,1,3,17507521,Nostalgic Memories,Elven Union,1,2,0,0,0,1,0,0,0,0,24,0,6
0038fdb7,1,Les Schtroumpfs Méchants,Goblin,Grouchy Smurf,Goblin,1,0,17507212,Nostalgic Memories,Elven Union,1,1,1,0,0,0,0,0,0,0,0,0,3
0038fdb7,1,Les Schtroumpfs Méchants,Goblin,Jokey Smurf,Goblin,1,0,17507216,Nostalgic Memories,Elven Union,0,2,1,0,0,0,0,0,0,0,0,0,2
0038fdb7,1,Les Schtroumpfs Méchants,Goblin,Baker Smurf,Goblin,1,3,17507955,Nostalgic Memories,Elven Union,0,0,0,0,0,1,0,0,0,0,70,0,5
0038fdb7,1,Les Schtroumpfs Méchants,Goblin,Handy Smurf,Goblin,1,0,19201877,Nostalgic Memories,Elven Union,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fdb7,1,Les Schtroumpfs Méchants,Goblin,Alchemist Smurf,Goblin,1,0,17507637,Nostalgic Memories,Elven Union,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fdb7,1,Les Schtroumpfs Méchants,Goblin,Scaredy Smurf,Looney,1,0,18779143,Nostalgic Memories,Elven Union,0,1,1,0,0,0,0,0,0,0,0,0,2
0038fdb7,1,Les Schtroumpfs Méchants,Goblin,PLAYER_NAMES_CHAMPION_FUNGUS_FALLBACK,Star Player,1,0,51,Nostalgic Memories,Elven Union,1,0,0,0,0,0,0,0,0,0,0,0,1
0038fdb7,1,Les Schtroumpfs Méchants,Goblin,Papa Smurf,Troll,1,0,17507209,Nostalgic Memories,Elven Union,6,1,1,0,0,0,0,0,0,0,0,0,4
0038fd8e,1,Power UP!!!,Elven Union,Erucion Noroos,Lineman,1,5,17253819,We Doin' Flips N Sh*t!,Kislev Circus,5,0,0,0,0,0,0,0,0,0,0,0,1
0038fd8e,1,Power UP!!!,Elven Union,Horthion Galonlinde,Catcher,2,0,17253822,We Doin' Flips N Sh*t!,Kislev Circus,3,1,0,0,0,0,0,0,1,0,0,0,4
0038fd8e,1,Power UP!!!,Elven Union,Calmornon Kisdirsyr,Lineman,1,0,17253818,We Doin' Flips N Sh*t!,Kislev Circus,3,0,0,0,0,0,0,0,0,0,0,0,1
0038fd8e,1,Power UP!!!,Elven Union,Rhhasdoien Elenelwa,Lineman,1,0,19140420,We Doin' Flips N Sh*t!,Kislev Circus,2,0,0,0,0,0,0,0,0,0,0,0,1
0038fd8e,1,Power UP!!!,Elven Union,Idhrenmaedhdraug Galonelon,Thrower,1,4,18577830,We Doin' Flips N Sh*t!,Kislev Circus,2,0,0,0,0,0,4,0,0,0,20,0,10
0038fd8e,1,Power UP!!!,Elven Union,Ainbund Tathdiir,Thrower,1,1,17253824,We Doin' Flips N Sh*t!,Kislev Circus,3,0,0,0,0,0,1,6,1,0,30,0,7
0038fd8e,1,Power UP!!!,Elven Union,Galanaias Maalonel,Blitzer,2,0,17253815,We Doin' Flips N Sh*t!,Kislev Circus,9,0,0,0,0,0,0,0,0,0,0,0,2
0038fd8e,1,Power UP!!!,Elven Union,Morthannin Mithlithelen,Lineman,1,0,17253820,We Doin' Flips N Sh*t!,Kislev Circus,3,0,0,0,0,0,0,0,0,0,0,0,1
0038fd8e,1,Power UP!!!,Elven Union,Aelaias Matholar,Blitzer,2,0,17253814,We Doin' Flips N Sh*t!,Kislev Circus,9,3,2,0,0,0,0,0,0,0,0,0,6
0038fd8e,1,Power UP!!!,Elven Union,Castien Shardragiel,Lineman,2,0,17253917,We Doin' Flips N Sh*t!,Kislev Circus,2,0,0,0,0,0,0,0,0,0,0,0,1
0038fd8e,1,Power UP!!!,Elven Union,Faebellaien Aldavathar,Catcher,2,5,17253918,We Doin' Flips N Sh*t!,Kislev Circus,2,2,0,1,0,1,0,0,3,0,14,0,13
0038fd8e,1,We Doin' Flips N Sh*t!,Kislev Circus,Big Blue Watery Road,Lineman,1,5,17537500,Power UP!!!,Elven Union,2,0,0,0,0,0,0,0,0,0,0,0,1
0038fd8e,1,We Doin' Flips N Sh*t!,Kislev Circus,Dolphin,Tame Bear,3,0,17533778,Power UP!!!,Elven Union,3,1,1,0,0,0,0,0,0,0,0,0,3
0038fd8e,1,We Doin' Flips N Sh*t!,Kislev Circus,T-Pain,Blitzer,2,2,17533915,Power UP!!!,Elven Union,14,3,0,1,0,0,0,0,0,0,0,0,6
0038fd8e,1,We Doin' Flips N Sh*t!,Kislev Circus,Pashmina Afghan,Lineman,1,0,17534761,Power UP!!!,Elven Union,6,0,0,0,0,0,0,0,0,0,0,0,2
0038fd8e,1,We Doin' Flips N Sh*t!,Kislev Circus,Santana Champ,Catcher,1,0,17534445,Power UP!!!,Elven Union,0,0,0,0,0,0,0,0,1,0,44,0,3
0038fd8e,1,We Doin' Flips N Sh*t!,Kislev Circus,"On a Boat, MotherF*cker!",Catcher,2,1,17534268,Power UP!!!,Elven Union,2,0,0,0,0,0,1,0,0,0,6,0,4
0038fd8e,1,We Doin' Flips N Sh*t!,Kislev Circus,Nestor Lazarev,Lineman,1,0,47,Power UP!!!,Elven Union,1,0,0,0,0,0,0,0,0,0,0,0,1
0038fd8e,1,We Doin' Flips N Sh*t!,Kislev Circus,Take a Look at Me!,Catcher,2,6,17534281,Power UP!!!,Elven Union,0,0,0,0,0,2,0,0,0,0,38,0,7
0038fd8e,1,We Doin' Flips N Sh*t!,Kislev Circus,Flippin' Copies,Lineman,1,0,17534542,Power UP!!!,Elven Union,5,1,1,0,0,0,0,0,0,0,0,0,3
0038fd8e,1,We Doin' Flips N Sh*t!,Kislev Circus,Konstantin Malykhin,Lineman,1,0,46,Power UP!!!,Elven Union,1,1,0,0,0,0,0,0,0,0,0,0,2
0038fd8e,1,We Doin' Flips N Sh*t!,Kislev Circus,Nautical Themed,Lineman,1,0,17537727,Power UP!!!,Elven Union,2,0,0,0,0,0,0,0,0,0,0,0,1
0038fe34,1,Death Then Dishonour,Necromantic,Feeblegroin,Zombie,1,5,17079624,Molehill Mountaineers,Chaos Dwarf,3,0,0,0,0,0,0,0,0,0,0,0,1
0038fe34,1,Death Then Dishonour,Necromantic,Dentures,Flesh Golem,1,0,17079619,Molehill Mountaineers,Chaos Dwarf,2,0,0,0,0,0,0,0,0,0,0,0,1
0038fe34,1,Death Then Dishonour,Necromantic,Pillowfist,Wight,1,0,17079620,Molehill Mountaineers,Chaos Dwarf,6,0,0,0,0,0,0,0,1,0,0,0,4
0038fe34,1,Death Then Dishonour,Necromantic,Leaky,Werewolf,2,0,17079616,Molehill Mountaineers,Chaos Dwarf,9,5,1,0,0,0,0,0,0,0,0,1,8
0038fe34,1,Death Then Dishonour,Necromantic,Jawbroke,Zombie,1,0,17079625,Molehill Mountaineers,Chaos Dwarf,6,0,0,0,0,0,0,0,0,0,0,0,2
0038fe34,1,Death Then Dishonour,Necromantic,Limpwrist,Wight,3,1,17079621,Molehill Mountaineers,Chaos Dwarf,7,5,2,0,0,0,1,0,0,0,34,1,12
0038fe34,1,Death Then Dishonour,Necromantic,Screwloose,Flesh Golem,1,3,17079618,Molehill Mountaineers,Chaos Dwarf,9,2,1,0,0,1,0,0,0,0,14,0,8
0038fe34,1,Death Then Dishonour,Necromantic,Tremblor,Zombie,1,0,17079623,Molehill Mountaineers,Chaos Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fe34,1,Death Then Dishonour,Necromantic,Prince Charming,Zombie,1,0,18983603,Molehill Mountaineers,Chaos Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fe34,1,Death Then Dishonour,Necromantic,Cavitron,Zombie,2,0,17079626,Molehill Mountaineers,Chaos Dwarf,3,0,0,0,0,0,0,0,0,0,0,0,1
0038fe34,1,Death Then Dishonour,Necromantic,Rotto,Zombie,1,0,17079622,Molehill Mountaineers,Chaos Dwarf,5,0,0,0,0,0,0,0,0,0,0,0,1
0038fe34,1,Death Then Dishonour,Necromantic,Sheba,Zombie,1,0,18711737,Molehill Mountaineers,Chaos Dwarf,0,0,0,0,0,0,0,0,0,0,0,0,0
0038fe34,1,Molehill Mountaineers,Chaos Dwarf,Gnileb,Hobgoblin,2,6,17313638,Death Then Dishonour,Necromantic,0,0,0,0,0,0,1,0,0,0,6,0,3
0038fe34,1,Molehill Mountaineers,Chaos Dwarf,Snapleg  Finefinger,Hobgoblin,1,0,17313641,Death Then Dishonour,Necromantic,0,0,0,0,0,0,0,0,0,0,36,0,1
0038fe34,1,Molehill Mountaineers,Chaos Dwarf,The Crimson Horn,Bull Centaur,1,3,17312152,Death Then Dishonour,Necromantic,7,1,1,0,0,1,0,0,1,0,30,0,10
0038fe34,1,Molehill Mountaineers,Chaos Dwarf,Blue,Blocker,1,0,17313636,Death Then Dishonour,Necromantic,6,2,0,0,0,0,0,0,0,0,0,0,3
0038fe34,1,Molehill Mountaineers,Chaos Dwarf,Dusty Hooves,Bull Centaur,1,0,17312151,Death Then Dishonour,Necromantic,6,1,1,0,0,0,0,0,0,0,0,0,4
0038fe34,1,Molehill Mountaineers,Chaos Dwarf,Cabbagefoot,Hobgoblin,1,0,17313639,Death Then Dishonour,Necromantic,3,0,0,0,0,0,0,0,0,0,0,0,1
0038fe34,1,Molehill Mountaineers,Chaos Dwarf,Bhartan Goldhand,Blocker,1,0,48,Death Then Dishonour,Necromantic,2,0,0,0,0,0,0,0,0,0,0,0,1
0038fe34,1,Molehill Mountaineers,Chaos Dwarf,Yip Yip,Hobgoblin,1,0,17313642,Death Then Dishonour,Necromantic,1,0,0,0,0,0,0,0,0,0,0,0,1
0038fe34,1,Molehill Mountaineers,Chaos Dwarf,Bonapart,Blocker,1,2,18632701,Death Then Dishonour,Necromantic,5,2,1,1,0,0,0,0,0,0,0,0,4
0038fe34,1,Molehill Mountaineers,Chaos Dwarf,Wartsan Dyingfeet,Blocker,1,0,17313640,Death Then Dishonour,Necromantic,2,0,0,0,0,0,0,0,0,0,0,0,1
0038fe34,1,Molehill Mountaineers,Chaos Dwarf,Monty,Blocker,1,0,17313635,Death Then Dishonour,Necromantic,4,1,1,0,0,0,0,0,0,0,0,0,3
0038fe34,1,Molehill Mountaineers,Chaos Dwarf,Killaman Jaro,Blocker,1,0,17313634,Death Then Dishonour,Necromantic,8,3,2,0,0,0,0,0,0,0,0,0,6
0038fe31,1,Fyarstars,Chaos,Braxx,Chaos Warrior,1,5,19048211,Pempelfort Lions,Elven Union,2,0,0,0,0,0,0,0,0,0,50,0,2
0038fe31,1,Fyarstars,Chaos,Rail,Chaos Warrior,1,6,19048296,Pempelfort Lions,Elven Union,1,1,0,0,0,2,0,0,0,0,56,0,10
